Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel
1,2,1,1,9,1,2,0,20,27,92,1,1,97,89,2
1,2,1,1,20,0,1,2,27,26,67,2,0,51,65,2
1,1,1,1,0,1,1,3,27,26,67,2,1,75,52,1
1,3,1,1,6,1,1,0,19,26,67,2,0,94,99,1
1,2,1,1,18,1,1,2,28,26,67,2,1,66,56,2
1,2,1,1,20,0,2,2,27,26,67,1,0,51,65,2
1,1,1,1,0,1,2,3,27,26,67,1,1,75,52,1
1,3,1,1,6,1,2,0,19,26,67,1,0,94,99,1
1,2,1,1,18,1,2,2,28,26,67,1,1,66,56,2
1,2,1,1,20,0,0,2,27,26,67,2,0,51,65,2
1,1,1,1,0,1,0,3,27,26,67,2,1,75,52,1
1,3,1,1,6,1,0,0,19,26,67,2,0,94,99,1
1,2,1,1,18,1,0,2,28,26,67,2,1,66,56,2
1,2,1,1,20,0,1,2,27,26,67,1,0,51,65,2
1,1,1,1,0,1,1,3,27,26,67,1,1,75,52,1
1,3,1,1,6,1,1,0,19,26,67,1,0,94,99,1
1,2,1,1,18,1,1,2,28,26,67,1,1,66,56,2
1,2,1,1,20,0,1,2,27,26,67,0,0,51,65,2
1,1,1,1,0,1,1,3,27,26,67,0,1,75,52,1
1,3,1,1,6,1,1,0,19,26,67,0,0,94,99,1
1,2,1,1,18,1,1,2,28,26,67,0,1,66,56,2
1,2,0,1,20,0,1,2,27,26,67,1,0,51,65,2
1,1,0,1,0,1,1,3,27,26,67,1,1,75,52,1
1,3,0,1,6,1,1,0,19,26,67,1,0,94,99,1
1,2,0,1,18,1,1,2,28,26,67,1,1,66,56,2
1,2,1,1,20,0,2,2,27,26,67,2,0,51,65,2
1,1,1,1,0,1,2,3,27,26,67,2,1,75,52,1
1,3,1,1,6,1,2,0,19,26,67,2,0,94,99,1
1,2,1,1,18,1,2,2,28,26,67,2,1,66,56,2
1,3,0,1,13,0,1,2,20,17,63,2,0,83,67,2
1,0,0,1,6,0,1,3,25,17,63,2,0,81,50,1
1,3,0,1,3,1,1,0,28,17,63,2,1,83,89,2
1,0,0,1,13,0,1,0,18,17,63,2,1,57,99,1
1,3,0,1,13,0,1,2,20,17,63,0,0,83,67,2
1,0,0,1,6,0,1,3,25,17,63,0,0,81,50,1
1,3,0,1,3,1,1,0,28,17,63,0,1,83,89,2
1,0,0,1,13,0,1,0,18,17,63,0,1,57,99,1
1,3,1,1,13,0,1,2,20,17,63,1,0,83,67,2
1,0,1,1,6,0,1,3,25,17,63,1,0,81,50,1
1,3,1,1,3,1,1,0,28,17,63,1,1,83,89,2
1,0,1,1,13,0,1,0,18,17,63,1,1,57,99,1
1,2,1,1,9,1,1,0,23,26,87,2,1,81,99,2
1,0,1,1,15,1,1,1,20,26,87,2,1,56,78,2
1,3,1,1,3,1,1,2,27,26,87,2,0,98,68,2
1,1,1,1,0,0,1,3,20,26,87,2,1,50,42,2
1,0,1,1,16,0,1,3,18,26,87,2,1,55,46,2
1,2,0,1,9,1,2,0,23,26,87,0,1,81,99,2
1,0,0,1,15,1,2,1,20,26,87,0,1,56,78,2
1,3,0,1,3,1,2,2,27,26,87,0,0,98,68,2
1,1,0,1,0,0,2,3,20,26,87,0,1,50,42,2
1,0,0,1,16,0,2,3,18,26,87,0,1,55,46,2
1,2,0,1,9,1,1,0,23,26,87,2,1,81,99,2
1,0,0,1,15,1,1,1,20,26,87,2,1,56,78,2
1,3,0,1,3,1,1,2,27,26,87,2,0,98,68,2
1,1,0,1,0,0,1,3,20,26,87,2,1,50,42,2
1,0,0,1,16,0,1,3,18,26,87,2,1,55,46,2
1,2,1,1,9,1,1,0,23,26,87,1,1,81,99,2
1,0,1,1,15,1,1,1,20,26,87,1,1,56,78,2
1,3,1,1,3,1,1,2,27,26,87,1,0,98,68,2
1,1,1,1,0,0,1,3,20,26,87,1,1,50,42,2
1,0,1,1,16,0,1,3,18,26,87,1,1,55,46,2
0,1,1,1,0,1,2,3,25,29,62,2,1,91,45,0
0,0,1,1,16,1,2,0,21,29,62,2,1,54,90,2
0,3,1,1,4,1,2,2,22,29,62,2,1,58,58,2
0,1,1,1,16,0,2,0,25,29,62,2,1,64,100,2
0,0,1,1,11,0,2,3,24,29,62,2,1,78,46,2
0,1,1,1,11,0,2,1,25,29,62,2,1,90,80,1
0,2,1,1,8,0,2,1,24,29,62,2,1,80,82,0
0,3,0,1,12,0,1,0,25,9,82,1,0,54,98,2
0,3,1,1,12,0,0,0,25,9,82,1,0,54,98,2
1,0,1,0,4,1,1,2,23,29,94,1,0,50,57,2
1,0,1,0,15,1,1,3,24,29,94,1,1,97,44,1
1,2,1,0,13,1,1,2,23,29,94,1,1,98,65,2
1,0,1,1,4,1,2,2,23,29,94,1,0,50,57,2
1,0,1,1,15,1,2,3,24,29,94,1,1,97,44,1
1,2,1,1,13,1,2,2,23,29,94,1,1,98,65,2
1,2,0,1,18,1,1,2,28,14,67,1,0,62,60,0
1,2,0,1,18,1,1,0,19,14,67,1,0,51,93,0
1,2,0,1,18,1,0,2,28,14,67,1,0,62,60,0
1,2,0,1,18,1,0,0,19,14,67,1,0,51,93,0
1,2,1,1,18,1,1,2,28,14,67,0,0,62,60,0
1,2,1,1,18,1,1,0,19,14,67,0,0,51,93,0
1,0,0,1,5,1,1,0,22,31,61,1,0,96,96,2
1,3,0,1,13,1,1,3,26,31,61,1,1,64,46,1
0,3,0,1,4,1,1,2,23,27,73,0,0,60,62,0
0,2,0,1,10,1,1,2,29,27,73,0,0,50,65,0
0,0,0,1,19,1,1,0,29,27,73,0,0,58,91,0
0,3,0,1,4,1,1,2,23,27,73,1,0,60,62,0
0,2,0,1,10,1,1,2,29,27,73,1,0,50,65,0
0,0,0,1,19,1,1,0,29,27,73,1,0,58,91,0
0,3,1,1,4,1,2,2,23,27,73,2,0,60,62,0
0,2,1,1,10,1,2,2,29,27,73,2,0,50,65,0
0,0,1,1,19,1,2,0,29,27,73,2,0,58,91,0
0,3,0,1,4,1,0,2,23,27,73,1,0,60,62,0
0,2,0,1,10,1,0,2,29,27,73,1,0,50,65,0
0,0,0,1,19,1,0,0,29,27,73,1,0,58,91,0
0,3,1,1,8,0,1,3,28,23,96,2,0,78,42,2
0,0,1,1,2,0,1,2,29,23,96,2,1,66,68,2
0,3,0,1,8,0,0,3,28,23,96,1,0,78,42,2
0,0,0,1,2,0,0,2,29,23,96,1,1,66,68,2
0,3,1,1,8,0,1,3,28,23,96,1,0,78,42,2
0,0,1,1,2,0,1,2,29,23,96,1,1,66,68,2
0,3,1,1,8,0,2,3,28,23,96,0,0,78,42,2
0,0,1,1,2,0,2,2,29,23,96,0,1,66,68,2
1,2,1,1,14,1,0,3,19,31,65,1,0,87,43,2
1,3,1,1,14,0,1,1,23,9,95,1,0,52,73,2
1,3,1,1,17,1,1,0,21,9,95,1,0,85,98,2
0,1,1,1,3,0,1,0,18,19,85,0,0,95,96,1
0,1,0,1,3,0,1,0,18,19,85,0,0,95,96,1
0,1,1,1,3,0,1,0,18,19,85,2,0,95,96,1
0,1,1,1,3,0,0,0,18,19,85,1,0,95,96,1
0,1,1,1,3,0,2,0,18,19,85,1,0,95,96,1
0,1,1,1,3,0,1,0,18,19,85,1,0,95,96,1
0,1,0,1,3,0,2,0,18,19,85,1,0,95,96,1
0,3,0,1,2,1,1,1,19,17,81,1,1,100,71,2
0,3,0,1,2,1,2,1,19,17,81,2,1,100,71,2
0,3,1,1,2,1,0,1,19,17,81,2,1,100,71,2
0,3,0,1,2,1,1,1,19,17,81,2,1,100,71,2
0,3,0,1,2,1,0,1,19,17,81,1,1,100,71,2
1,1,0,1,0,1,2,0,18,10,64,1,1,52,85,1
1,2,0,1,0,1,2,3,24,10,64,1,0,54,44,0
1,3,0,1,8,0,1,2,29,17,100,0,0,81,61,1
1,3,0,1,8,0,2,2,29,17,100,0,0,81,61,1
1,3,1,1,8,0,2,2,29,17,100,0,0,81,61,1
0,2,1,1,18,1,1,3,25,13,93,0,1,78,49,1
0,1,1,1,20,0,1,1,29,13,93,0,0,82,83,1
0,0,1,1,5,0,1,3,27,13,93,0,0,71,48,1
0,0,1,1,12,1,1,3,22,13,93,0,1,75,47,2
0,2,0,1,18,1,1,3,25,13,93,2,1,78,49,1
0,1,0,1,20,0,1,1,29,13,93,2,0,82,83,1
0,0,0,1,5,0,1,3,27,13,93,2,0,71,48,1
0,0,0,1,12,1,1,3,22,13,93,2,1,75,47,2
0,2,0,1,18,1,0,3,25,13,93,2,1,78,49,1
0,1,0,1,20,0,0,1,29,13,93,2,0,82,83,1
0,0,0,1,5,0,0,3,27,13,93,2,0,71,48,1
0,0,0,1,12,1,0,3,22,13,93,2,1,75,47,2
0,2,1,1,18,1,2,3,25,13,93,0,1,78,49,1
0,1,1,1,20,0,2,1,29,13,93,0,0,82,83,1
0,0,1,1,5,0,2,3,27,13,93,0,0,71,48,1
0,0,1,1,12,1,2,3,22,13,93,0,1,75,47,2
0,3,1,1,13,1,0,3,26,31,64,0,1,89,45,0
0,2,1,1,14,1,0,2,28,31,64,0,1,86,56,2
0,2,1,1,20,0,0,2,27,31,64,0,1,98,59,1
0,1,1,1,19,1,0,2,26,31,64,0,0,77,60,2
0,2,1,1,12,1,0,2,24,31,64,0,1,77,64,1
0,3,0,1,13,1,1,3,26,31,64,0,1,89,45,0
0,2,0,1,14,1,1,2,28,31,64,0,1,86,56,2
0,2,0,1,20,0,1,2,27,31,64,0,1,98,59,1
0,1,0,1,19,1,1,2,26,31,64,0,0,77,60,2
0,2,0,1,12,1,1,2,24,31,64,0,1,77,64,1
0,3,1,1,13,1,1,3,26,31,64,1,1,89,45,0
0,2,1,1,14,1,1,2,28,31,64,1,1,86,56,2
0,2,1,1,20,0,1,2,27,31,64,1,1,98,59,1
0,1,1,1,19,1,1,2,26,31,64,1,0,77,60,2
0,2,1,1,12,1,1,2,24,31,64,1,1,77,64,1
0,3,0,1,13,1,2,3,26,31,64,1,1,89,45,0
0,2,0,1,14,1,2,2,28,31,64,1,1,86,56,2
0,2,0,1,20,0,2,2,27,31,64,1,1,98,59,1
0,1,0,1,19,1,2,2,26,31,64,1,0,77,60,2
0,2,0,1,12,1,2,2,24,31,64,1,1,77,64,1
0,3,1,1,3,1,1,2,23,30,69,1,0,91,64,2
0,3,1,1,0,1,1,0,25,30,69,1,1,76,88,1
0,1,1,1,1,0,1,1,25,30,69,1,0,70,72,1
0,3,0,1,3,1,1,2,23,30,69,1,0,91,64,2
0,3,0,1,0,1,1,0,25,30,69,1,1,76,88,1
0,1,0,1,1,0,1,1,25,30,69,1,0,70,72,1
1,1,1,1,14,0,1,1,25,17,60,1,1,51,81,2
1,3,1,1,1,1,1,2,18,17,60,1,0,93,62,2
1,3,1,1,15,0,1,2,26,17,60,1,1,69,68,2
1,2,0,1,2,1,1,3,25,25,95,1,1,92,43,1
1,2,0,1,0,1,1,3,28,25,95,1,1,65,43,1
1,0,0,1,11,1,1,0,20,25,95,1,0,98,95,2
1,2,1,0,2,1,1,3,25,25,95,2,1,92,43,1
1,2,1,0,0,1,1,3,28,25,95,2,1,65,43,1
1,0,1,0,11,1,1,0,20,25,95,2,0,98,95,2
1,2,1,1,2,1,0,3,25,25,95,1,1,92,43,1
1,2,1,1,0,1,0,3,28,25,95,1,1,65,43,1
1,0,1,1,11,1,0,0,20,25,95,1,0,98,95,2
1,2,0,1,2,1,2,3,25,25,95,1,1,92,43,1
1,2,0,1,0,1,2,3,28,25,95,1,1,65,43,1
1,0,0,1,11,1,2,0,20,25,95,1,0,98,95,2
1,2,1,1,2,1,2,3,25,25,95,1,1,92,43,1
1,2,1,1,0,1,2,3,28,25,95,1,1,65,43,1
1,0,1,1,11,1,2,0,20,25,95,1,0,98,95,2
1,2,1,1,2,1,1,3,25,25,95,0,1,92,43,1
1,2,1,1,0,1,1,3,28,25,95,0,1,65,43,1
1,0,1,1,11,1,1,0,20,25,95,0,0,98,95,2
0,1,1,1,8,0,1,0,27,27,90,1,1,74,85,0
0,1,0,1,8,0,2,0,27,27,90,1,1,74,85,0
0,1,0,1,8,0,1,0,27,27,90,1,1,74,85,0
1,1,1,1,4,1,0,1,22,15,60,2,0,85,70,1
1,3,1,1,3,1,0,0,29,15,60,2,1,95,97,2
1,3,1,1,19,0,0,3,18,15,60,2,0,70,46,1
1,0,1,1,0,0,0,2,27,15,60,2,1,57,58,2
1,1,0,1,4,1,2,1,22,15,60,0,0,85,70,1
1,3,0,1,3,1,2,0,29,15,60,0,1,95,97,2
1,3,0,1,19,0,2,3,18,15,60,0,0,70,46,1
1,0,0,1,0,0,2,2,27,15,60,0,1,57,58,2
1,1,1,1,4,1,1,1,22,15,60,0,0,85,70,1
1,3,1,1,3,1,1,0,29,15,60,0,1,95,97,2
1,3,1,1,19,0,1,3,18,15,60,0,0,70,46,1
1,0,1,1,0,0,1,2,27,15,60,0,1,57,58,2
1,1,0,1,4,1,0,1,22,15,60,1,0,85,70,1
1,3,0,1,3,1,0,0,29,15,60,1,1,95,97,2
1,3,0,1,19,0,0,3,18,15,60,1,0,70,46,1
1,0,0,1,0,0,0,2,27,15,60,1,1,57,58,2
1,1,0,1,4,1,1,1,22,15,60,2,0,85,70,1
1,3,0,1,3,1,1,0,29,15,60,2,1,95,97,2
1,3,0,1,19,0,1,3,18,15,60,2,0,70,46,1
1,0,0,1,0,0,1,2,27,15,60,2,1,57,58,2
1,0,0,1,1,1,2,3,29,19,72,1,1,50,53,1
1,3,0,1,14,1,2,3,25,19,72,1,1,90,47,1
1,0,1,1,1,1,1,3,29,19,72,0,1,50,53,1
1,3,1,1,14,1,1,3,25,19,72,0,1,90,47,1
1,0,0,1,1,1,0,3,29,19,72,1,1,50,53,1
1,3,0,1,14,1,0,3,25,19,72,1,1,90,47,1
1,0,1,1,1,1,1,3,29,19,72,2,1,50,53,1
1,3,1,1,14,1,1,3,25,19,72,2,1,90,47,1
1,1,1,1,18,1,1,2,18,25,70,2,0,81,61,2
1,1,0,1,18,1,1,2,18,25,70,1,0,81,61,2
1,1,1,1,18,1,2,2,18,25,70,1,0,81,61,2
1,1,1,1,18,1,1,2,18,25,70,1,0,81,61,2
1,1,0,1,18,1,2,2,18,25,70,2,0,81,61,2
1,1,1,1,18,1,1,2,18,25,70,0,0,81,61,2
0,1,1,1,3,0,2,0,18,24,67,0,1,82,97,1
0,1,1,1,3,0,1,0,18,24,67,0,1,82,97,1
0,1,0,1,3,0,1,0,18,24,67,1,1,82,97,1
0,1,1,1,3,0,2,0,18,24,67,1,1,82,97,1
0,1,0,1,3,0,2,0,18,24,67,2,1,82,97,1
0,1,0,1,3,0,1,0,18,24,67,0,1,82,97,1
0,1,1,1,3,0,1,0,18,24,67,1,1,82,97,1
0,1,0,1,3,0,0,0,18,24,67,1,1,82,97,1
0,2,1,1,10,1,1,2,28,11,87,1,0,58,65,2
0,3,1,1,4,1,1,0,29,11,87,1,1,56,89,0
0,0,1,1,2,0,1,0,28,11,87,1,1,79,89,0
0,2,0,1,10,1,1,2,28,11,87,2,0,58,65,2
0,3,0,1,4,1,1,0,29,11,87,2,1,56,89,0
0,0,0,1,2,0,1,0,28,11,87,2,1,79,89,0
1,3,1,1,12,1,1,1,19,17,69,0,0,84,75,2
1,3,1,1,12,1,2,1,19,17,69,1,0,84,75,2
1,3,1,1,12,1,1,1,19,17,69,2,0,84,75,2
0,3,1,1,9,1,1,3,24,25,84,0,0,88,51,1
0,3,1,1,9,1,1,3,24,25,84,1,0,88,51,1
0,1,1,1,20,1,2,1,18,10,89,1,1,74,81,2
0,1,0,1,7,1,1,0,25,15,65,0,0,96,90,0
0,0,0,1,8,0,1,0,25,15,65,0,1,65,90,2
0,3,0,1,1,0,1,2,21,15,65,0,1,86,62,1
0,1,1,1,7,1,2,0,25,15,65,1,0,96,90,0
0,0,1,1,8,0,2,0,25,15,65,1,1,65,90,2
0,3,1,1,1,0,2,2,21,15,65,1,1,86,62,1
0,1,0,1,7,1,1,0,25,15,65,1,0,96,90,0
0,0,0,1,8,0,1,0,25,15,65,1,1,65,90,2
0,3,0,1,1,0,1,2,21,15,65,1,1,86,62,1
0,1,1,0,7,1,0,0,25,15,65,1,0,96,90,0
0,0,1,0,8,0,0,0,25,15,65,1,1,65,90,2
0,3,1,0,1,0,0,2,21,15,65,1,1,86,62,1
0,1,1,1,7,1,1,0,25,15,65,1,0,96,90,0
0,0,1,1,8,0,1,0,25,15,65,1,1,65,90,2
0,3,1,1,1,0,1,2,21,15,65,1,1,86,62,1
0,1,1,1,7,1,2,0,25,15,65,0,0,96,90,0
0,0,1,1,8,0,2,0,25,15,65,0,1,65,90,2
0,3,1,1,1,0,2,2,21,15,65,0,1,86,62,1
0,1,1,1,7,1,0,0,25,15,65,1,0,96,90,0
0,0,1,1,8,0,0,0,25,15,65,1,1,65,90,2
0,3,1,1,1,0,0,2,21,15,65,1,1,86,62,1
0,1,0,1,13,1,1,0,29,21,63,0,0,97,87,2
0,3,0,1,14,1,1,3,25,21,63,0,0,81,51,2
0,3,0,1,1,1,1,2,26,21,63,0,0,91,63,2
0,2,0,1,20,1,1,1,25,21,63,0,1,54,83,2
0,1,0,1,13,1,0,0,29,21,63,1,0,97,87,2
0,3,0,1,14,1,0,3,25,21,63,1,0,81,51,2
0,3,0,1,1,1,0,2,26,21,63,1,0,91,63,2
0,2,0,1,20,1,0,1,25,21,63,1,1,54,83,2
0,1,1,1,13,1,0,0,29,21,63,0,0,97,87,2
0,3,1,1,14,1,0,3,25,21,63,0,0,81,51,2
0,3,1,1,1,1,0,2,26,21,63,0,0,91,63,2
0,2,1,1,20,1,0,1,25,21,63,0,1,54,83,2
0,1,1,1,13,1,1,0,29,21,63,1,0,97,87,2
0,3,1,1,14,1,1,3,25,21,63,1,0,81,51,2
0,3,1,1,1,1,1,2,26,21,63,1,0,91,63,2
0,2,1,1,20,1,1,1,25,21,63,1,1,54,83,2
0,1,0,1,13,1,1,0,29,21,63,1,0,97,87,2
0,3,0,1,14,1,1,3,25,21,63,1,0,81,51,2
0,3,0,1,1,1,1,2,26,21,63,1,0,91,63,2
0,2,0,1,20,1,1,1,25,21,63,1,1,54,83,2
1,1,1,1,9,1,1,0,29,27,99,1,0,59,85,2
1,1,0,1,9,1,1,0,29,27,99,0,0,59,85,2
1,1,0,1,9,1,1,0,29,27,99,2,0,59,85,2
1,1,1,1,9,1,0,0,29,27,99,0,0,59,85,2
0,1,0,1,1,0,0,0,21,20,62,2,1,64,99,0
0,1,1,0,1,0,0,0,21,20,62,2,1,64,99,0
0,1,1,1,1,0,1,0,21,20,62,1,1,64,99,0
0,1,1,0,1,0,1,0,21,20,62,1,1,64,99,0
0,1,0,1,1,0,1,0,21,20,62,2,1,64,99,0
0,1,1,1,15,1,0,1,21,21,79,2,0,73,81,2
0,3,1,1,9,0,0,2,25,21,79,2,1,51,62,2
0,1,1,1,16,1,0,3,26,21,79,2,1,62,54,1
0,1,1,1,15,1,2,1,21,21,79,1,0,73,81,2
0,3,1,1,9,0,2,2,25,21,79,1,1,51,62,2
0,1,1,1,16,1,2,3,26,21,79,1,1,62,54,1
0,1,0,1,15,1,0,1,21,21,79,0,0,73,81,2
0,3,0,1,9,0,0,2,25,21,79,0,1,51,62,2
0,1,0,1,16,1,0,3,26,21,79,0,1,62,54,1
0,1,1,1,15,1,0,1,21,21,79,0,0,73,81,2
0,3,1,1,9,0,0,2,25,21,79,0,1,51,62,2
0,1,1,1,16,1,0,3,26,21,79,0,1,62,54,1
0,1,0,1,15,1,0,1,21,21,79,1,0,73,81,2
0,3,0,1,9,0,0,2,25,21,79,1,1,51,62,2
0,1,0,1,16,1,0,3,26,21,79,1,1,62,54,1
0,1,0,1,15,1,2,1,21,21,79,0,0,73,81,2
0,3,0,1,9,0,2,2,25,21,79,0,1,51,62,2
0,1,0,1,16,1,2,3,26,21,79,0,1,62,54,1
0,1,1,1,15,1,1,1,21,21,79,2,0,73,81,2
0,3,1,1,9,0,1,2,25,21,79,2,1,51,62,2
0,1,1,1,16,1,1,3,26,21,79,2,1,62,54,1
1,3,1,1,4,1,2,1,28,18,93,1,0,74,73,2
1,1,1,1,13,1,2,0,23,18,93,1,1,68,100,0
1,3,1,1,4,1,2,1,27,18,93,1,0,96,70,2
1,0,1,1,13,1,2,0,27,18,93,1,0,91,94,2
1,3,1,1,4,1,0,1,28,18,93,1,0,74,73,2
1,1,1,1,13,1,0,0,23,18,93,1,1,68,100,0
1,3,1,1,4,1,0,1,27,18,93,1,0,96,70,2
1,0,1,1,13,1,0,0,27,18,93,1,0,91,94,2
1,3,1,1,4,1,1,1,28,18,93,1,0,74,73,2
1,1,1,1,13,1,1,0,23,18,93,1,1,68,100,0
1,3,1,1,4,1,1,1,27,18,93,1,0,96,70,2
1,0,1,1,13,1,1,0,27,18,93,1,0,91,94,2
1,1,0,1,3,1,1,1,23,21,85,2,0,98,81,2
1,2,0,1,6,1,1,2,22,21,85,2,0,81,62,2
1,1,1,1,3,1,1,1,23,21,85,1,0,98,81,2
1,2,1,1,6,1,1,2,22,21,85,1,0,81,62,2
1,1,1,1,3,1,2,1,23,21,85,1,0,98,81,2
1,2,1,1,6,1,2,2,22,21,85,1,0,81,62,2
1,1,0,1,3,1,1,1,23,21,85,0,0,98,81,2
1,2,0,1,6,1,1,2,22,21,85,0,0,81,62,2
1,1,0,1,3,1,0,1,23,21,85,1,0,98,81,2
1,2,0,1,6,1,0,2,22,21,85,1,0,81,62,2
1,1,1,1,3,1,0,1,23,21,85,1,0,98,81,2
1,2,1,1,6,1,0,2,22,21,85,1,0,81,62,2
1,3,0,1,10,0,2,2,23,14,74,2,1,77,56,0
1,3,1,1,10,0,1,2,23,14,74,2,1,77,56,0
1,3,1,0,10,0,1,2,23,14,74,2,1,77,56,0
1,3,1,1,10,0,1,2,23,14,74,1,1,77,56,0
1,3,1,1,10,0,2,2,23,14,74,0,1,77,56,0
1,3,0,1,10,0,1,2,23,14,74,1,1,77,56,0
1,2,1,1,9,0,1,2,25,23,72,0,0,89,61,2
1,2,1,1,13,1,1,0,19,23,72,0,1,50,94,2
1,0,1,1,18,1,1,3,21,23,72,0,1,66,46,0
1,0,1,1,9,0,1,3,25,23,72,0,0,53,46,1
1,2,1,1,9,0,2,2,25,23,72,1,0,89,61,2
1,2,1,1,13,1,2,0,19,23,72,1,1,50,94,2
1,0,1,1,18,1,2,3,21,23,72,1,1,66,46,0
1,0,1,1,9,0,2,3,25,23,72,1,0,53,46,1
1,2,0,1,9,0,2,2,25,23,72,0,0,89,61,2
1,2,0,1,13,1,2,0,19,23,72,0,1,50,94,2
1,0,0,1,18,1,2,3,21,23,72,0,1,66,46,0
1,0,0,1,9,0,2,3,25,23,72,0,0,53,46,1
1,2,1,1,9,0,1,2,25,23,72,1,0,89,61,2
1,2,1,1,13,1,1,0,19,23,72,1,1,50,94,2
1,0,1,1,18,1,1,3,21,23,72,1,1,66,46,0
1,0,1,1,9,0,1,3,25,23,72,1,0,53,46,1
1,2,1,1,9,0,1,2,25,23,72,2,0,89,61,2
1,2,1,1,13,1,1,0,19,23,72,2,1,50,94,2
1,0,1,1,18,1,1,3,21,23,72,2,1,66,46,0
1,0,1,1,9,0,1,3,25,23,72,2,0,53,46,1
1,2,1,1,9,0,0,2,25,23,72,0,0,89,61,2
1,2,1,1,13,1,0,0,19,23,72,0,1,50,94,2
1,0,1,1,18,1,0,3,21,23,72,0,1,66,46,0
1,0,1,1,9,0,0,3,25,23,72,0,0,53,46,1
1,2,0,1,9,0,1,2,25,23,72,2,0,89,61,2
1,2,0,1,13,1,1,0,19,23,72,2,1,50,94,2
1,0,0,1,18,1,1,3,21,23,72,2,1,66,46,0
1,0,0,1,9,0,1,3,25,23,72,2,0,53,46,1
1,2,1,0,9,0,2,2,25,23,72,1,0,89,61,2
1,2,1,0,13,1,2,0,19,23,72,1,1,50,94,2
1,0,1,0,18,1,2,3,21,23,72,1,1,66,46,0
1,0,1,0,9,0,2,3,25,23,72,1,0,53,46,1
1,3,1,1,5,0,0,3,25,25,96,2,1,72,51,2
1,1,1,1,14,1,0,0,21,25,96,2,0,51,89,1
1,1,1,1,11,1,0,0,23,25,96,2,1,85,85,2
1,3,1,1,5,0,2,3,25,25,96,0,1,72,51,2
1,1,1,1,14,1,2,0,21,25,96,0,0,51,89,1
1,1,1,1,11,1,2,0,23,25,96,0,1,85,85,2
1,3,0,1,5,0,1,3,25,25,96,0,1,72,51,2
1,1,0,1,14,1,1,0,21,25,96,0,0,51,89,1
1,1,0,1,11,1,1,0,23,25,96,0,1,85,85,2
1,3,0,1,5,0,0,3,25,25,96,1,1,72,51,2
1,1,0,1,14,1,0,0,21,25,96,1,0,51,89,1
1,1,0,1,11,1,0,0,23,25,96,1,1,85,85,2
1,3,0,1,5,0,2,3,25,25,96,1,1,72,51,2
1,1,0,1,14,1,2,0,21,25,96,1,0,51,89,1
1,1,0,1,11,1,2,0,23,25,96,1,1,85,85,2
0,2,1,1,17,0,1,3,18,6,95,1,1,65,40,0
0,2,1,1,12,1,1,1,24,6,95,1,1,66,71,2
0,1,1,1,17,1,1,1,28,32,72,0,1,92,72,0
0,3,1,1,5,1,1,1,19,32,72,0,1,58,81,2
0,1,1,0,17,1,1,1,26,28,73,0,1,88,72,2
0,1,1,1,17,1,1,1,26,28,73,1,1,88,72,2
0,1,0,1,17,1,0,1,26,28,73,1,1,88,72,2
0,1,1,1,17,1,2,1,26,28,73,1,1,88,72,2
0,0,1,1,11,1,0,3,22,14,94,0,0,63,46,0
0,0,1,1,2,1,0,3,22,14,94,0,1,60,40,1
0,3,1,1,1,1,0,2,25,14,94,0,1,74,65,2
0,2,1,1,15,1,0,2,22,14,94,0,1,53,66,1
0,1,1,1,12,0,0,0,29,14,94,0,0,75,95,1
0,0,1,1,11,1,2,3,22,14,94,1,0,63,46,0
0,0,1,1,2,1,2,3,22,14,94,1,1,60,40,1
0,3,1,1,1,1,2,2,25,14,94,1,1,74,65,2
0,2,1,1,15,1,2,2,22,14,94,1,1,53,66,1
0,1,1,1,12,0,2,0,29,14,94,1,0,75,95,1
0,0,0,1,11,1,1,3,22,14,94,1,0,63,46,0
0,0,0,1,2,1,1,3,22,14,94,1,1,60,40,1
0,3,0,1,1,1,1,2,25,14,94,1,1,74,65,2
0,2,0,1,15,1,1,2,22,14,94,1,1,53,66,1
0,1,0,1,12,0,1,0,29,14,94,1,0,75,95,1
0,0,1,1,11,1,1,3,22,14,94,1,0,63,46,0
0,0,1,1,2,1,1,3,22,14,94,1,1,60,40,1
0,3,1,1,1,1,1,2,25,14,94,1,1,74,65,2
0,2,1,1,15,1,1,2,22,14,94,1,1,53,66,1
0,1,1,1,12,0,1,0,29,14,94,1,0,75,95,1
1,3,1,1,14,0,2,1,19,11,73,1,0,91,73,2
1,3,1,1,7,1,2,0,27,11,73,1,1,67,88,1
1,3,0,0,14,0,1,1,19,11,73,1,0,91,73,2
1,3,0,0,7,1,1,0,27,11,73,1,1,67,88,1
1,3,0,0,14,0,2,1,19,11,73,1,0,91,73,2
1,3,0,0,7,1,2,0,27,11,73,1,1,67,88,1
1,2,1,0,4,1,2,0,27,25,67,1,0,84,92,0
1,3,1,0,0,1,2,1,20,25,67,1,0,57,70,2
1,3,1,0,4,0,2,0,21,25,67,1,1,92,91,1
1,3,1,0,5,1,2,0,24,25,67,1,0,88,98,2
1,2,1,1,4,1,1,0,27,25,67,1,0,84,92,0
1,3,1,1,0,1,1,1,20,25,67,1,0,57,70,2
1,3,1,1,4,0,1,0,21,25,67,1,1,92,91,1
1,3,1,1,5,1,1,0,24,25,67,1,0,88,98,2
